Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type,sector,framework,cpv
7627755E8A,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2018-10-04 00:00:00.000,Variant 3,3,245100.0,FORNITURE,ORDINARI,1,33
7627755E8A,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2018-10-15 00:00:00.000,Variant 3,3,245100.0,FORNITURE,ORDINARI,1,33
7627755E8A,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2018-11-15 00:00:00.000,Variant 3,3,245100.0,FORNITURE,ORDINARI,1,33
7627755E8A,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2019-03-31 00:00:00.000,Variant 3,3,245100.0,FORNITURE,ORDINARI,1,33
7627761381,CREATION,PROVINCIA AUTONOMA DI TRENTO,2018-10-04 00:00:00.000,Variant 1,1,182700.0,FORNITURE,ORDINARI,1,33
7627761381,AWARD,PROVINCIA AUTONOMA DI TRENTO,2018-10-04 00:00:00.000,Variant 1,1,182700.0,FORNITURE,ORDINARI,1,33
7627761381,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2018-10-04 00:00:00.000,Variant 1,1,182700.0,FORNITURE,ORDINARI,1,33
7627761381,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2018-11-15 00:00:00.000,Variant 1,1,182700.0,FORNITURE,ORDINARI,1,33
7627761381,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-12-20 00:00:00.000,Variant 1,1,182700.0,FORNITURE,ORDINARI,1,33
7627775F0B,CREATION,CENTRALE,2018-09-28 00:00:00.000,Variant 15,15,269600.0,FORNITURE,ORDINARI,0,44
7627775F0B,CONTRACT-START,CENTRALE,2018-11-15 00:00:00.000,Variant 15,15,269600.0,FORNITURE,ORDINARI,0,44
7627775F0B,AWARD,CENTRALE,2018-12-05 00:00:00.000,Variant 15,15,269600.0,FORNITURE,ORDINARI,0,44
7627775F0B,CONTRACT-END,CENTRALE,2019-07-10 00:00:00.000,Variant 15,15,269600.0,FORNITURE,ORDINARI,0,44
7627775F0B,VARIANT,CENTRALE,2019-07-10 00:00:00.000,Variant 15,15,269600.0,FORNITURE,ORDINARI,0,44
7627781402,CREATION,CENTRALE,2018-09-28 00:00:00.000,Variant 1,1,183500.0,FORNITURE,ORDINARI,0,44
7627781402,AWARD,CENTRALE,2018-10-16 00:00:00.000,Variant 1,1,183500.0,FORNITURE,ORDINARI,0,44
7627781402,CONTRACT-START,CENTRALE,2018-11-15 00:00:00.000,Variant 1,1,183500.0,FORNITURE,ORDINARI,0,44
7627781402,VARIANT,CENTRALE,2018-11-27 00:00:00.000,Variant 1,1,183500.0,FORNITURE,ORDINARI,0,44
7627781402,CONTRACT-END,CENTRALE,2018-12-04 00:00:00.000,Variant 1,1,183500.0,FORNITURE,ORDINARI,0,44
7629538DEB,CREATION,TOSCANA,2018-10-30 00:00:00.000,Variant 1,1,148000.0,FORNITURE,ORDINARI,0,18
7629538DEB,AWARD,TOSCANA,2018-12-13 00:00:00.000,Variant 1,1,148000.0,FORNITURE,ORDINARI,0,18
7629538DEB,CONTRACT-START,TOSCANA,2019-03-27 00:00:00.000,Variant 1,1,148000.0,FORNITURE,ORDINARI,0,18
7629538DEB,VARIANT,TOSCANA,2019-11-18 00:00:00.000,Variant 1,1,148000.0,FORNITURE,ORDINARI,0,18
7629538DEB,CONTRACT-END,TOSCANA,2021-02-25 00:00:00.000,Variant 1,1,148000.0,FORNITURE,ORDINARI,0,18
7629828D3C,CREATION,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,PUBLICATION-EU,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,PUBLICATION-IT,LOMBARDIA,2018-10-12 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,AWARD,LOMBARDIA,2019-03-04 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,CONTRACT-START,LOMBARDIA,2019-04-15 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,VARIANT,LOMBARDIA,2022-02-11 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629828D3C,CONTRACT-END,LOMBARDIA,2023-02-28 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629834233,CREATION,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,PUBLICATION-EU,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,PUBLICATION-IT,LOMBARDIA,2018-10-12 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,AWARD,LOMBARDIA,2019-03-04 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,CONTRACT-START,LOMBARDIA,2019-04-15 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,VARIANT,LOMBARDIA,2022-02-11 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
7629834233,CONTRACT-END,LOMBARDIA,2023-02-28 00:00:00.000,Variant 20,20,350875.0,FORNITURE,ORDINARI,0,15
76298417F8,CREATION,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,PUBLICATION-EU,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,PUBLICATION-IT,LOMBARDIA,2018-10-12 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,AWARD,LOMBARDIA,2019-03-04 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,CONTRACT-START,LOMBARDIA,2019-04-15 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,VARIANT,LOMBARDIA,2022-02-11 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
76298417F8,CONTRACT-END,LOMBARDIA,2023-02-28 00:00:00.000,Variant 20,20,210875.0,FORNITURE,ORDINARI,0,15
7629847CEA,CREATION,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,PUBLICATION-EU,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,PUBLICATION-IT,LOMBARDIA,2018-10-12 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,AWARD,LOMBARDIA,2019-03-04 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,CONTRACT-START,LOMBARDIA,2019-04-15 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,VARIANT,LOMBARDIA,2022-02-11 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
7629847CEA,CONTRACT-END,LOMBARDIA,2023-02-28 00:00:00.000,Variant 20,20,245875.0,FORNITURE,ORDINARI,0,3
76298531E1,CREATION,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,PUBLICATION-EU,LOMBARDIA,2018-10-10 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,PUBLICATION-IT,LOMBARDIA,2018-10-12 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,AWARD,LOMBARDIA,2019-03-04 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,CONTRACT-START,LOMBARDIA,2019-04-15 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,VARIANT,LOMBARDIA,2022-02-11 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
76298531E1,CONTRACT-END,LOMBARDIA,2023-02-28 00:00:00.000,Variant 20,20,175875.0,FORNITURE,ORDINARI,0,15
7630971C78,CREATION,CENTRALE,2018-10-12 00:00:00.000,Variant 1,1,41026.51,FORNITURE,ORDINARI,0,9
7630971C78,AWARD,CENTRALE,2018-12-03 00:00:00.000,Variant 1,1,41026.51,FORNITURE,ORDINARI,0,9
7630971C78,CONTRACT-START,CENTRALE,2019-04-12 00:00:00.000,Variant 1,1,41026.51,FORNITURE,ORDINARI,0,9
7630971C78,VARIANT,CENTRALE,2019-10-18 00:00:00.000,Variant 1,1,41026.51,FORNITURE,ORDINARI,0,9
7630971C78,CONTRACT-END,CENTRALE,2019-12-06 00:00:00.000,Variant 1,1,41026.51,FORNITURE,ORDINARI,0,9
7632235F8D,CREATION,CENTRALE,2018-09-24 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,AWARD,CENTRALE,2018-10-08 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,CONTRACT-START,CENTRALE,2018-10-12 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2019-02-05 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2019-06-18 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,VARIANT,CENTRALE,2019-11-28 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2020-02-04 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2020-09-30 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2021-02-18 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,CONTRACT-END,CENTRALE,2021-07-21 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7632235F8D,STATUS,CENTRALE,2021-09-30 00:00:00.000,Variant 65,65,1390714.92,FORNITURE,ORDINARI,0,30
7634000018,CREATION,LOMBARDIA,2018-10-01 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,AWARD,LOMBARDIA,2019-01-30 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,CONTRACT-START,LOMBARDIA,2019-04-03 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,VARIANT,LOMBARDIA,2019-09-20 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,VARIANT,LOMBARDIA,2019-11-29 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,VARIANT,LOMBARDIA,2019-12-06 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
7634000018,CONTRACT-END,LOMBARDIA,2019-12-31 00:00:00.000,Variant 6,6,94672.13,FORNITURE,ORDINARI,0,44
763476468F,CREATION,CENTRALE,2018-09-28 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,AWARD,CENTRALE,2018-09-28 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,CONTRACT-START,CENTRALE,2018-09-28 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,STATUS,CENTRALE,2019-08-02 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,STATUS,CENTRALE,2019-10-02 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,CONTRACT-END,CENTRALE,2019-12-31 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
763476468F,VARIANT,CENTRALE,2020-07-03 00:00:00.000,Variant 38,38,1393442.62,FORNITURE,ORDINARI,1,65
7635357FE8,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-09-27 00:00:00.000,Variant 1,1,48510.0,FORNITURE,ORDINARI,0,33
7635357FE8,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2019-04-02 00:00:00.000,Variant 1,1,48510.0,FORNITURE,ORDINARI,0,33
7635357FE8,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2019-05-13 00:00:00.000,Variant 1,1,48510.0,FORNITURE,ORDINARI,0,33
7635357FE8,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2022-05-18 00:00:00.000,Variant 1,1,48510.0,FORNITURE,ORDINARI,0,33
7635357FE8,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2022-10-12 00:00:00.000,Variant 1,1,48510.0,FORNITURE,ORDINARI,0,33
7635375EC3,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-09-27 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
7635375EC3,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2019-04-02 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
7635375EC3,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2019-05-13 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
7635375EC3,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2022-05-18 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
7635375EC3,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2022-10-12 00:00:00.000,Variant 1,1,45000.0,FORNITURE,ORDINARI,0,33
7636086981,CREATION,CENTRALE,2018-10-03 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,AWARD,CENTRALE,2018-11-23 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,CONTRACT-START,CENTRALE,2018-12-28 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,SUSPENSION,CENTRALE,2019-04-17 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,VARIANT,CENTRALE,2019-04-17 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,REPRISE,CENTRALE,2019-05-02 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
7636086981,CONTRACT-END,CENTRALE,2019-05-24 00:00:00.000,Variant 4,4,665901.93,FORNITURE,ORDINARI,0,39
76390653DC,CREATION,SICILIA,2018-10-08 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
76390653DC,AWARD,SICILIA,2018-10-08 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
76390653DC,CONTRACT-START,SICILIA,2018-10-09 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
76390653DC,VARIANT,SICILIA,2019-12-12 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
76390653DC,VARIANT,SICILIA,2019-12-23 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
76390653DC,CONTRACT-END,SICILIA,2019-12-31 00:00:00.000,Variant 3,3,239412.08,FORNITURE,ORDINARI,1,65
7640494F18,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-10-02 00:00:00.000,Variant 1,1,502402.22,FORNITURE,ORDINARI,0,33
7640494F18,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2018-10-17 00:00:00.000,Variant 1,1,502402.22,FORNITURE,ORDINARI,0,33
7640494F18,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2018-10-19 00:00:00.000,Variant 1,1,502402.22,FORNITURE,ORDINARI,0,33
7640494F18,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-06-06 00:00:00.000,Variant 1,1,502402.22,FORNITURE,ORDINARI,0,33
7640494F18,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-06-30 00:00:00.000,Variant 1,1,502402.22,FORNITURE,ORDINARI,0,33
7642055748,CREATION,SARDEGNA,2018-10-03 00:00:00.000,Variant 2,2,75000.0,FORNITURE,ORDINARI,1,33
7642055748,AWARD,SARDEGNA,2018-10-03 00:00:00.000,Variant 2,2,75000.0,FORNITURE,ORDINARI,1,33
7642055748,CONTRACT-START,SARDEGNA,2018-11-29 00:00:00.000,Variant 2,2,75000.0,FORNITURE,ORDINARI,1,33
7642055748,CONTRACT-END,SARDEGNA,2019-11-29 00:00:00.000,Variant 2,2,75000.0,FORNITURE,ORDINARI,1,33
7642055748,VARIANT,SARDEGNA,2020-03-26 00:00:00.000,Variant 2,2,75000.0,FORNITURE,ORDINARI,1,33
7646131AE6,CREATION,SARDEGNA,2018-10-19 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,AWARD,SARDEGNA,2018-12-27 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,CONTRACT-START,SARDEGNA,2019-02-22 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,VARIANT,SARDEGNA,2019-07-04 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,VARIANT,SARDEGNA,2019-07-22 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,SUSPENSION,SARDEGNA,2019-09-27 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,CONTRACT-END,SARDEGNA,2019-12-05 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7646131AE6,REPRISE,SARDEGNA,2019-12-05 00:00:00.000,Variant 207,207,164570.0,FORNITURE,ORDINARI,0,35
7650144A88,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-10-18 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,42
7650144A88,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2018-12-18 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,42
7650144A88,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2018-12-18 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,42
7650144A88,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2018-12-18 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,42
7650144A88,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-07-31 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,42
7651642EB7,CREATION,CENTRALE,2018-10-02 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,AWARD,CENTRALE,2018-12-19 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,CONTRACT-START,CENTRALE,2019-01-22 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,STATUS,CENTRALE,2019-05-22 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,VARIANT,CENTRALE,2019-09-24 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,STATUS,CENTRALE,2020-01-22 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,STATUS,CENTRALE,2020-05-22 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,CONTRACT-END,CENTRALE,2020-06-30 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651642EB7,STATUS,CENTRALE,2020-09-22 00:00:00.000,Variant 66,66,614965.0,FORNITURE,ORDINARI,0,48
7651892D06,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-10-11 00:00:00.000,Variant 1,1,134000.0,FORNITURE,ORDINARI,0,3
7651892D06,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2019-01-21 00:00:00.000,Variant 1,1,134000.0,FORNITURE,ORDINARI,0,3
7651892D06,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2019-01-21 00:00:00.000,Variant 1,1,134000.0,FORNITURE,ORDINARI,0,3
7651892D06,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2020-12-09 00:00:00.000,Variant 1,1,134000.0,FORNITURE,ORDINARI,0,3
7651892D06,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2021-05-01 00:00:00.000,Variant 1,1,134000.0,FORNITURE,ORDINARI,0,3
7652720851,CREATION,PROVINCIA AUTONOMA DI TRENTO,2018-10-11 00:00:00.000,Variant 1,1,117000.0,FORNITURE,ORDINARI,0,33
7652720851,AWARD,PROVINCIA AUTONOMA DI TRENTO,2018-10-15 00:00:00.000,Variant 1,1,117000.0,FORNITURE,ORDINARI,0,33
7652720851,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2018-10-15 00:00:00.000,Variant 1,1,117000.0,FORNITURE,ORDINARI,0,33
7652720851,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2019-06-25 00:00:00.000,Variant 1,1,117000.0,FORNITURE,ORDINARI,0,33
7652720851,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2019-11-21 00:00:00.000,Variant 1,1,117000.0,FORNITURE,ORDINARI,0,33
7653104535,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-10-24 00:00:00.000,Variant 1,1,218000.0,FORNITURE,ORDINARI,0,30
7653104535,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2018-12-18 00:00:00.000,Variant 1,1,218000.0,FORNITURE,ORDINARI,0,30
7653104535,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2018-12-18 00:00:00.000,Variant 1,1,218000.0,FORNITURE,ORDINARI,0,30
7653104535,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-01-10 00:00:00.000,Variant 1,1,218000.0,FORNITURE,ORDINARI,0,30
7653104535,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-01-23 00:00:00.000,Variant 1,1,218000.0,FORNITURE,ORDINARI,0,30
7654189494,CREATION,LOMBARDIA,2018-10-17 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
7654189494,AWARD,LOMBARDIA,2018-10-25 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
7654189494,CONTRACT-START,LOMBARDIA,2018-11-07 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
7654189494,SUBCONTRACT,LOMBARDIA,2018-11-09 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
7654189494,VARIANT,LOMBARDIA,2018-11-15 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
7654189494,CONTRACT-END,LOMBARDIA,2018-12-17 00:00:00.000,Variant 7,7,73450.0,FORNITURE,ORDINARI,0,37
76550879A0,CREATION,MARCHE,2018-10-24 00:00:00.000,Variant 1,1,166393.44,FORNITURE,ORDINARI,0,44
76550879A0,AWARD,MARCHE,2018-11-23 00:00:00.000,Variant 1,1,166393.44,FORNITURE,ORDINARI,0,44
76550879A0,CONTRACT-START,MARCHE,2019-01-31 00:00:00.000,Variant 1,1,166393.44,FORNITURE,ORDINARI,0,44
76550879A0,VARIANT,MARCHE,2019-05-17 00:00:00.000,Variant 1,1,166393.44,FORNITURE,ORDINARI,0,44
76550879A0,CONTRACT-END,MARCHE,2019-10-04 00:00:00.000,Variant 1,1,166393.44,FORNITURE,ORDINARI,0,44
7656496460,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2018-10-17 00:00:00.000,Variant 1,1,220000.0,FORNITURE,ORDINARI,0,22
7656496460,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2018-11-30 00:00:00.000,Variant 1,1,220000.0,FORNITURE,ORDINARI,0,22
7656496460,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2018-12-07 00:00:00.000,Variant 1,1,220000.0,FORNITURE,ORDINARI,0,22
7656496460,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-11-07 00:00:00.000,Variant 1,1,220000.0,FORNITURE,ORDINARI,0,22
7656496460,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2019-12-31 00:00:00.000,Variant 1,1,220000.0,FORNITURE,ORDINARI,0,22
76571342DF,CREATION,CENTRALE,2018-10-26 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,AWARD,CENTRALE,2019-02-21 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,CONTRACT-START,CENTRALE,2019-02-27 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,STATUS,CENTRALE,2019-06-10 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,STATUS,CENTRALE,2019-07-17 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,VARIANT,CENTRALE,2019-07-23 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,STATUS,CENTRALE,2019-08-01 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,CONTRACT-END,CENTRALE,2019-09-16 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,STATUS,CENTRALE,2019-09-17 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
76571342DF,STATUS,CENTRALE,2019-09-21 00:00:00.000,Variant 208,208,1318498.56,FORNITURE,ORDINARI,0,39
7658003FFA,CREATION,VENETO,2018-10-16 00:00:00.000,Variant 2,2,180300.0,FORNITURE,ORDINARI,0,32
7658003FFA,AWARD,VENETO,2018-11-12 00:00:00.000,Variant 2,2,180300.0,FORNITURE,ORDINARI,0,32
7658003FFA,CONTRACT-START,VENETO,2018-11-12 00:00:00.000,Variant 2,2,180300.0,FORNITURE,ORDINARI,0,32
7658003FFA,CONTRACT-END,VENETO,2018-12-19 00:00:00.000,Variant 2,2,180300.0,FORNITURE,ORDINARI,0,32
7658003FFA,VARIANT,VENETO,2018-12-28 00:00:00.000,Variant 2,2,180300.0,FORNITURE,ORDINARI,0,32
7658649516,CREATION,CENTRALE,2018-08-20 00:00:00.000,Variant 2,2,50000.0,FORNITURE,ORDINARI,0,39
7658649516,AWARD,CENTRALE,2018-09-14 00:00:00.000,Variant 2,2,50000.0,FORNITURE,ORDINARI,0,39
7658649516,CONTRACT-START,CENTRALE,2018-09-14 00:00:00.000,Variant 2,2,50000.0,FORNITURE,ORDINARI,0,39
7658649516,CONTRACT-END,CENTRALE,2019-04-08 00:00:00.000,Variant 2,2,50000.0,FORNITURE,ORDINARI,0,39
7658649516,VARIANT,CENTRALE,2019-05-09 00:00:00.000,Variant 2,2,50000.0,FORNITURE,ORDINARI,0,39
766147947A,CREATION,CENTRALE,2018-10-21 00:00:00.000,Variant 15,15,350000.0,FORNITURE,ORDINARI,0,34
766147947A,CONTRACT-START,CENTRALE,2018-11-08 00:00:00.000,Variant 15,15,350000.0,FORNITURE,ORDINARI,0,34
766147947A,AWARD,CENTRALE,2018-11-14 00:00:00.000,Variant 15,15,350000.0,FORNITURE,ORDINARI,0,34
